,tag,pop,orig_x,orig_y,dest_x,dest_y,leave_time_start,leave_time_end,arrival_time_start,arrival_time_end,take_car,take_transit,take_ondemand,take_walk
5143,person5143,1.0,-85.29091818008855,34.98889687670967,-85.29738859491555,35.006299276602405,0,0,0,0,True,True,True,True
5144,person5144,1.0,-85.2874688164808,34.99854328497852,-85.28800117484161,34.98589197043398,0,0,0,0,True,True,True,True
5145,person5145,1.0,-85.28787970450237,34.98933324318439,-85.28398833821026,34.99679258297893,0,0,0,0,True,True,True,True
5146,person5146,1.0,-85.28826146350973,34.998544572695955,-85.3033600196798,35.034267051848886,0,0,0,0,True,True,True,True
5147,person5147,1.0,-85.27913035549355,34.99456234173633,-85.31169157123236,35.03535198639023,0,0,0,0,True,True,True,True
5148,person5148,1.0,-85.2773634545201,34.99859794870488,-85.30633413325404,35.02972943052793,0,0,0,0,True,True,True,True
5149,person5149,1.0,-85.28932010702013,34.99566728037257,-85.31435706941325,35.03214600638192,0,0,0,0,True,True,True,True
5150,person5150,1.0,-85.28306777979428,35.013990267001624,-85.3169124193992,35.03316380301349,0,0,0,0,True,True,True,True
5151,person5151,1.0,-85.27807906015354,34.99680229892866,-85.28646834789362,35.015432976182815,0,0,0,0,True,True,True,True
5152,person5152,1.0,-85.2871019875599,34.99749327101006,-85.30739005720616,35.0351282180962,0,0,0,0,True,True,True,True
5153,person5153,1.0,-85.28458983802682,35.01612332355271,-85.29002581602835,35.04857211467396,0,0,0,0,True,True,True,True
5154,person5154,1.0,-85.28393951564222,35.01368201905835,-85.27832404484165,35.04455146241305,0,0,0,0,True,True,True,True
5155,person5155,1.0,-85.28833615900174,34.99512662423936,-85.28975263054889,35.04849021011644,0,0,0,0,True,True,True,True
5156,person5156,1.0,-85.28289836229537,35.013793404504675,-85.30872950256035,35.03640554855551,0,0,0,0,True,True,True,True
5157,person5157,1.0,-85.29633300125188,35.00355286364644,-85.31740916348241,35.03691697266188,0,0,0,0,True,True,True,True
5158,person5158,1.0,-85.28791012470529,34.99895312790495,-85.27893415255853,34.998999884835335,0,0,0,0,True,True,True,True
5159,person5159,1.0,-85.3119164432908,35.00713801052451,-85.2951436374958,35.046325571763575,0,0,0,0,True,True,True,True
5160,person5160,1.0,-85.28032636272464,34.998893935144814,-85.28373236106869,34.9977736785379,0,0,0,0,True,True,True,True
5161,person5161,1.0,-85.27994836326847,34.9948857031413,-85.31214341276771,35.03554940868763,0,0,0,0,True,True,True,True
5162,person5162,1.0,-85.28512898981803,35.01611088664842,-85.31427311182735,35.03387358174583,0,0,0,0,True,True,True,True
5163,person5163,1.0,-85.28398875876269,35.0149517507705,-85.2903977363975,35.04840963277186,0,0,0,0,True,True,True,True
5164,person5164,1.0,-85.28422444909997,35.01464988178276,-85.31440042878572,35.03275860721489,0,0,0,0,True,True,True,True
5165,person5165,1.0,-85.2968609578564,35.00739612611007,-85.28952597812129,35.048604549137586,0,0,0,0,True,True,True,True
5166,person5166,1.0,-85.2829570004335,35.01482910671548,-85.31117631486927,35.05183337286264,0,0,0,0,True,True,True,True
5167,person5167,1.0,-85.28309286595123,35.01440551930072,-85.29014772284138,35.04902939623975,0,0,0,0,True,True,True,True
5168,person5168,1.0,-85.28526990843528,35.015770530268455,-85.30872571461092,35.03393667613806,0,0,0,0,True,True,True,True
5169,person5169,1.0,-85.29045368789733,34.98892797829099,-85.30933898241537,35.03665096105527,0,0,0,0,True,True,True,True
5170,person5170,1.0,-85.31205674224249,35.007117997330546,-85.27222414200624,35.053949132196735,0,0,0,0,True,True,True,True
5171,person5171,1.0,-85.30929184147901,35.003842915285595,-85.30580392014929,35.029319007829024,0,0,0,0,True,True,True,True
5172,person5172,1.0,-85.2841275628688,35.01521228378441,-85.29072832955565,35.05080847382158,0,0,0,0,True,True,True,True
5173,person5173,1.0,-85.28311781665413,35.013544343449944,-85.29207380918587,35.01434929636363,0,0,0,0,True,True,True,True
5174,person5174,1.0,-85.28803112695554,34.99716225841812,-85.31723699517602,35.03648337527103,0,0,0,0,True,True,True,True
5175,person5175,1.0,-85.28897794439902,34.99524815623318,-85.31330023108615,35.03501836337121,0,0,0,0,True,True,True,True
5176,person5176,1.0,-85.29105116557987,34.9889087485893,-85.2977265298893,35.00572449483526,0,0,0,0,True,True,True,True
5177,person5177,1.0,-85.28490741440883,35.01513318443526,-85.3090011004637,35.03398736659565,0,0,0,0,True,True,True,True
5178,person5178,1.0,-85.28827752325198,34.99784452154617,-85.3111603220333,35.037439093442856,0,0,0,0,True,True,True,True
5179,person5179,1.0,-85.28770437948582,34.989499354411805,-85.31427016500324,35.03250718794756,0,0,0,0,True,True,True,True
5180,person5180,1.0,-85.2970606815627,35.00670923979339,-85.31738230379125,35.036808610431414,0,0,0,0,True,True,True,True
5181,person5181,1.0,-85.28546763025516,35.01584795046325,-85.29289945812377,35.01488691484873,0,0,0,0,True,True,True,True
5182,person5182,1.0,-85.28853159395906,34.99546455680738,-85.29449711158101,35.044540517752075,0,0,0,0,True,True,True,True
5183,person5183,1.0,-85.29898247404755,35.00813209040613,-85.29516090012322,34.990813677269934,0,0,0,0,True,True,True,True
5184,person5184,1.0,-85.28692700271596,34.98943777690797,-85.30912649471648,35.03415745465433,0,0,0,0,True,True,True,True
5185,person5185,1.0,-85.28457875742284,35.01524245816654,-85.30902151444057,35.03692147370809,0,0,0,0,True,True,True,True
5186,person5186,1.0,-85.28809038035747,34.99766417322732,-85.31405456208945,35.03326035546994,0,0,0,0,True,True,True,True
5187,person5187,1.0,-85.28715188566439,34.997720434646276,-85.30475047540092,35.03496075920582,0,0,0,0,True,True,True,True
5188,person5188,1.0,-85.29034071626783,34.98578304346627,-85.3125532451157,35.035768308939936,0,0,0,0,True,True,True,True
5189,person5189,1.0,-85.28048743942196,34.99886466468569,-85.30732488132232,35.036132573087535,0,0,0,0,True,True,True,True
5190,person5190,1.0,-85.28479417364834,35.01597763212026,-85.3139873891031,35.03347132600029,0,0,0,0,True,True,True,True
5191,person5191,1.0,-85.28811689240672,34.98906512981052,-85.31462400274,35.035478042841305,0,0,0,0,True,True,True,True
5192,person5192,1.0,-85.3103118495224,35.00614035643127,-85.31055457968101,35.051292043248786,0,0,0,0,True,True,True,True
5193,person5193,1.0,-85.28769130695149,34.99717330000224,-85.29019908284776,35.04893353370884,0,0,0,0,True,True,True,True
5194,person5194,1.0,-85.2884024403437,34.99794307618715,-85.31413522959625,35.032710593593464,0,0,0,0,True,True,True,True
5195,person5195,1.0,-85.28347792047154,35.01348084718578,-85.29005325187927,35.04966488860481,0,0,0,0,True,True,True,True
5196,person5196,1.0,-85.27988652017761,34.99534202402006,-85.31170646986908,35.03516125787802,0,0,0,0,True,True,True,True
5197,person5197,1.0,-85.27726874927326,34.99807785526315,-85.30601582835577,35.029052735429275,0,0,0,0,True,True,True,True
5198,person5198,1.0,-85.28344420095308,35.01381198645479,-85.29372188702749,35.04415651860408,0,0,0,0,True,True,True,True
5199,person5199,1.0,-85.28806910578474,34.998194417140134,-85.30772681397382,35.03020975761786,0,0,0,0,True,True,True,True
5200,person5200,1.0,-85.28365017605277,35.01434436687484,-85.31113729080529,35.054776126653195,0,0,0,0,True,True,True,True
5201,person5201,1.0,-85.2775126113935,34.99821095337187,-85.30665609862679,35.04572918556508,0,0,0,0,True,True,True,True
5202,person5202,1.0,-85.29812857726753,35.00693237732454,-85.29010933843173,35.048884423899764,0,0,0,0,True,True,True,True
5203,person5203,1.0,-85.28388638417488,35.01416220484327,-85.31701476699845,35.033822240967226,0,0,0,0,True,True,True,True
5204,person5204,1.0,-85.2839668595734,35.014532675551344,-85.31704363748993,35.03740074619895,0,0,0,0,True,True,True,True
5205,person5205,1.0,-85.28435804566305,35.01562890170863,-85.27803908958545,35.04622486228437,0,0,0,0,True,True,True,True
5206,person5206,1.0,-85.28337144957304,35.014157308184714,-85.3073534838208,35.05050332246528,0,0,0,0,True,True,True,True
5207,person5207,1.0,-85.28438209555021,35.01471231225691,-85.29476357485501,35.050415370690374,0,0,0,0,True,True,True,True
5208,person5208,1.0,-85.2834939670202,35.014600796213145,-85.29553779147274,35.046051842755865,0,0,0,0,True,True,True,True
5209,person5209,1.0,-85.28385054361345,35.01570324449069,-85.31750560240147,35.02909442552425,0,0,0,0,True,True,True,True
5210,person5210,1.0,-85.2877662753499,34.9978613925507,-85.30740821860522,35.03496416947913,0,0,0,0,True,True,True,True
5211,person5211,1.0,-85.28796999843705,34.99757820514052,-85.29379220825199,35.01581518471672,0,0,0,0,True,True,True,True
5212,person5212,1.0,-85.29017071027978,34.98718157989349,-85.291313746766,34.99591325753488,0,0,0,0,True,True,True,True
5213,person5213,1.0,-85.28379289361904,35.013924472225995,-85.27813909504282,35.04564195479376,0,0,0,0,True,True,True,True
5214,person5214,1.0,-85.2829599908329,35.014141946986655,-85.29111440132215,35.04785938002569,0,0,0,0,True,True,True,True
5215,person5215,1.0,-85.30958288558537,35.006351937521956,-85.31177565568066,35.035309815828384,0,0,0,0,True,True,True,True
5216,person5216,1.0,-85.28390354932516,35.014982566015256,-85.31740361822791,35.03700553663788,0,0,0,0,True,True,True,True
5217,person5217,1.0,-85.3122696426101,35.0066077361157,-85.27218453100417,35.05449961952504,0,0,0,0,True,True,True,True
5218,person5218,1.0,-85.2878317032616,34.9895417421063,-85.29116613553855,35.04830055713516,0,0,0,0,True,True,True,True
5219,person5219,1.0,-85.29698241694031,35.00688849379473,-85.31712439614779,35.03683928952585,0,0,0,0,True,True,True,True
5220,person5220,1.0,-85.27816718411718,34.996188102181655,-85.3169546302334,35.03691095207286,0,0,0,0,True,True,True,True
5221,person5221,1.0,-85.3069041349033,35.00545149897102,-85.28949228992563,35.04838794320428,0,0,0,0,True,True,True,True
5222,person5222,1.0,-85.30931018653132,35.00422632337301,-85.30583164807251,35.02931195922592,0,0,0,0,True,True,True,True
5223,person5223,1.0,-85.28334548779378,35.01441956652228,-85.31127686352947,35.05203371299894,0,0,0,0,True,True,True,True
5224,person5224,1.0,-85.29204806744148,34.9916773884282,-85.28919837363519,35.048711472970645,0,0,0,0,True,True,True,True
5225,person5225,1.0,-85.28308345953239,35.013981292588255,-85.30707545063404,35.04980202757397,0,0,0,0,True,True,True,True
5226,person5226,1.0,-85.27974940024929,34.99383175873268,-85.31515577520358,35.03691634849468,0,0,0,0,True,True,True,True
5227,person5227,1.0,-85.28425585028,35.01519270668171,-85.30648527121666,35.02883023977463,0,0,0,0,True,True,True,True
5228,person5228,1.0,-85.2823504167283,35.004600382630535,-85.30373599739536,35.031980458930384,0,0,0,0,True,True,True,True
5229,person5229,1.0,-85.2915622472557,35.00103900452276,-85.3123742569277,35.03511245950776,0,0,0,0,True,True,True,True
5230,person5230,1.0,-85.28474371513435,35.015645154006116,-85.30822628510565,35.034407127568976,0,0,0,0,True,True,True,True
5231,person5231,1.0,-85.29596214746016,35.00339558802035,-85.29526551279312,35.01385974379284,0,0,0,0,True,True,True,True
5232,person5232,1.0,-85.28304486916717,35.01423622397214,-85.29030421014727,35.048883735292605,0,0,0,0,True,True,True,True
5233,person5233,1.0,-85.28454096811654,35.01535361672718,-85.27914297099579,35.04356744647249,0,0,0,0,True,True,True,True
5234,person5234,1.0,-85.27731845448423,34.99889616587883,-85.30637227596033,35.029102977560036,0,0,0,0,True,True,True,True
5235,person5235,1.0,-85.28524215228462,35.01590093643409,-85.31452410857501,35.03571265603426,0,0,0,0,True,True,True,True
5236,person5236,1.0,-85.29068778438678,34.988822672958065,-85.29010179362622,35.048825484242904,0,0,0,0,True,True,True,True
5237,person5237,1.0,-85.31147359577876,35.00647281668255,-85.30647178426294,35.03550868628723,0,0,0,0,True,True,True,True
5238,person5238,1.0,-85.27851721103053,34.99587600732484,-85.29517375726502,35.04542675850768,0,0,0,0,True,True,True,True
5239,person5239,1.0,-85.29643016811077,34.98954887698503,-85.29399974291059,35.043001052968336,0,0,0,0,True,True,True,True
5240,person5240,1.0,-85.2887831324031,34.99714299182979,-85.3176489327593,35.036568560284586,0,0,0,0,True,True,True,True
5241,person5241,1.0,-85.28929178898494,34.995922684132495,-85.31408350548264,35.032691119067735,0,0,0,0,True,True,True,True
5242,person5242,1.0,-85.28306356893327,35.01417629276008,-85.31149246651236,35.05429858960596,0,0,0,0,True,True,True,True
5243,person5243,1.0,-85.28520962154786,35.015535252550556,-85.28952587900022,35.04850970319618,0,0,0,0,True,True,True,True
5244,person5244,1.0,-85.28366043277876,35.01384634050256,-85.31664117744523,35.03321238992621,0,0,0,0,True,True,True,True
5245,person5245,1.0,-85.28414247890902,35.01523199384669,-85.31216134243425,35.035945752762544,0,0,0,0,True,True,True,True
5246,person5246,1.0,-85.28469997432593,35.0144177677372,-85.3058457426998,35.02957963217002,0,0,0,0,True,True,True,True
5247,person5247,1.0,-85.2779365589916,34.998176159807564,-85.3124623351213,35.03558555335419,0,0,0,0,True,True,True,True
5248,person5248,1.0,-85.3068993998823,35.00507867282235,-85.28015194715752,35.04526119631309,0,0,0,0,True,True,True,True
5249,person5249,1.0,-85.31091577694099,35.00754835289797,-85.29099690909224,35.04737485366152,0,0,0,0,True,True,True,True
5250,person5250,1.0,-85.28335436476073,35.01455771984811,-85.30872709413536,35.03644544327033,0,0,0,0,True,True,True,True
5251,person5251,1.0,-85.2817196875401,35.005016583893344,-85.30583683718788,35.02892254271977,0,0,0,0,True,True,True,True
5252,person5252,1.0,-85.28300363764552,35.00526179951184,-85.3066343246221,35.03562269559388,0,0,0,0,True,True,True,True
5253,person5253,1.0,-85.28430384693189,35.01545908318658,-85.31394785055616,35.03257434654492,0,0,0,0,True,True,True,True
5254,person5254,1.0,-85.2878542074576,34.998023642226,-85.31442062009351,35.03570252184198,0,0,0,0,True,True,True,True
5255,person5255,1.0,-85.2840172329193,35.01602664740424,-85.29065815110312,35.0474659777834,0,0,0,0,True,True,True,True
5256,person5256,1.0,-85.30729115063633,35.005458092165796,-85.28002728054692,35.04481546764844,0,0,0,0,True,True,True,True
5257,person5257,1.0,-85.28002974350227,34.99384478879407,-85.28035888829308,35.00331818545529,0,0,0,0,True,True,True,True
5258,person5258,1.0,-85.28741987139853,34.988905847601444,-85.3149670987637,35.03569865793511,0,0,0,0,True,True,True,True
5259,person5259,1.0,-85.29791269704654,35.018832186692215,-85.31896438789241,35.03777181958921,0,0,0,0,True,True,True,True
5260,person5260,1.0,-85.29222966856578,34.99214320694999,-85.30315079129366,35.03414900373359,0,0,0,0,True,True,True,True
5261,person5261,1.0,-85.2876744319654,34.9979438596193,-85.28977496970461,35.04832158616993,0,0,0,0,True,True,True,True
5262,person5262,1.0,-85.27730550840323,34.99823740575986,-85.29403071862792,35.01561797033463,0,0,0,0,True,True,True,True
5263,person5263,1.0,-85.28332492265953,35.01373692178528,-85.28990626485792,35.04844563363616,0,0,0,0,True,True,True,True
5264,person5264,1.0,-85.28423192079248,35.014804297220415,-85.27772133048933,35.01134902369903,0,0,0,0,True,True,True,True
5265,person5265,1.0,-85.28443576738728,35.015620978844325,-85.27903881946965,35.04607796824176,0,0,0,0,True,True,True,True
5266,person5266,1.0,-85.28624865830511,34.98967109534769,-85.28351791147364,34.99692135753577,0,0,0,0,True,True,True,True
5267,person5267,1.0,-85.28829083660024,34.995965454192465,-85.3124481084262,35.03607238711708,0,0,0,0,True,True,True,True
5268,person5268,1.0,-85.31135770199054,35.00866204717895,-85.30863483779544,35.031981101841446,0,0,0,0,True,True,True,True
5269,person5269,1.0,-85.28829722703156,34.997929254375606,-85.3042965233258,35.03300103181653,0,0,0,0,True,True,True,True
5270,person5270,1.0,-85.28838286338379,34.996419660316285,-85.31730252773824,35.03650313250034,0,0,0,0,True,True,True,True
5271,person5271,1.0,-85.28280766148302,35.01363547482579,-85.28072190705926,35.003313021434806,0,0,0,0,True,True,True,True
5272,person5272,1.0,-85.28622656145168,34.989117071013816,-85.30833856965492,35.03088620329808,0,0,0,0,True,True,True,True
5273,person5273,1.0,-85.2801705906032,34.99446867905763,-85.31706579777268,35.03711006570512,0,0,0,0,True,True,True,True
5274,person5274,1.0,-85.28329851304841,35.01418760282923,-85.30635771550057,35.028990286219155,0,0,0,0,True,True,True,True
5275,person5275,1.0,-85.29825121165165,35.01990472672825,-85.31494880675059,35.036290566452884,0,0,0,0,True,True,True,True
5276,person5276,1.0,-85.28544805614936,35.0158377795108,-85.28019962376455,35.044497470741334,0,0,0,0,True,True,True,True
5277,person5277,1.0,-85.28536746795653,35.01590479697056,-85.2809275101586,35.007339592293896,0,0,0,0,True,True,True,True
5278,person5278,1.0,-85.28539346617981,35.01622231413539,-85.28075376691808,35.05506652380662,0,0,0,0,True,True,True,True
5279,person5279,1.0,-85.30949580139472,35.005360359294315,-85.29047198500058,35.04703521331373,0,0,0,0,True,True,True,True
5280,person5280,1.0,-85.28743289428182,34.98990434790779,-85.30882104608237,35.036089260628145,0,0,0,0,True,True,True,True
5281,person5281,1.0,-85.28224564333303,35.00484908279714,-85.308761623289,35.037005102157714,0,0,0,0,True,True,True,True
5282,person5282,1.0,-85.28732249249276,34.99708961937127,-85.31440612533888,35.03561221120383,0,0,0,0,True,True,True,True
5283,person5283,1.0,-85.28497993170461,35.01520316630997,-85.29476901414557,35.05021033134562,0,0,0,0,True,True,True,True
5284,person5284,1.0,-85.28929569116411,34.995047442186156,-85.31409183342593,35.03196998686891,0,0,0,0,True,True,True,True
5285,person5285,1.0,-85.29573101516533,34.98920110953989,-85.29098530160074,35.00841713293853,0,0,0,0,True,True,True,True
5286,person5286,1.0,-85.27975110084279,34.99998693342455,-85.30441454125318,35.03408607619899,0,0,0,0,True,True,True,True
5287,person5287,1.0,-85.30976499675971,35.00556531240317,-85.28720369791515,35.048521377886246,0,0,0,0,True,True,True,True
5288,person5288,1.0,-85.27880567330159,35.00228164078986,-85.30645218484027,35.02892777033945,0,0,0,0,True,True,True,True
5289,person5289,1.0,-85.29834857247988,35.01894341569418,-85.29008957053072,35.0482517265623,0,0,0,0,True,True,True,True
5290,person5290,1.0,-85.29921807128623,35.00825250733979,-85.30861886966862,35.031942374467754,0,0,0,0,True,True,True,True
5291,person5291,1.0,-85.28712771779495,34.998364281175824,-85.2910653999485,35.0226153021883,0,0,0,0,True,True,True,True
5292,person5292,1.0,-85.29887573360324,35.02036949825795,-85.3157001758807,35.03596653074686,0,0,0,0,True,True,True,True
5293,person5293,1.0,-85.28382931766312,35.01454202412788,-85.31789337570835,35.03709300346564,0,0,0,0,True,True,True,True
5294,person5294,1.0,-85.30713829512364,35.00552882676962,-85.29002798017837,35.04852364492598,0,0,0,0,True,True,True,True
5295,person5295,1.0,-85.31169884992487,35.0067798675689,-85.28573172728896,35.05212829323475,0,0,0,0,True,True,True,True
5296,person5296,1.0,-85.28507855347772,35.01612677996398,-85.31161286431379,35.036379916368666,0,0,0,0,True,True,True,True
5297,person5297,1.0,-85.28723554229423,35.02714901852257,-85.29111823183464,34.99413673655256,0,0,0,0,True,True,True,True
5298,person5298,1.0,-85.28785195225869,34.989422164281855,-85.30905608599262,35.036541349694154,0,0,0,0,True,True,True,True
5299,person5299,1.0,-85.28784759356236,34.996554350008104,-85.30623188026728,35.035459348777906,0,0,0,0,True,True,True,True
5300,person5300,1.0,-85.28514293966568,35.01436599420833,-85.27766581520608,35.0113798680127,0,0,0,0,True,True,True,True
5301,person5301,1.0,-85.28841855891811,34.99777810981889,-85.31012335929316,35.035421481892314,0,0,0,0,True,True,True,True
5302,person5302,1.0,-85.28035670741593,34.99211612752016,-85.28984492464501,35.04863026304776,0,0,0,0,True,True,True,True
5303,person5303,1.0,-85.28379436002156,35.013673018533716,-85.2905287021963,35.04928800332439,0,0,0,0,True,True,True,True
5304,person5304,1.0,-85.28841709495107,34.996428546786845,-85.3141852350621,35.03271572691722,0,0,0,0,True,True,True,True
5305,person5305,1.0,-85.28770990062748,34.99792724006311,-85.31311277625835,35.03349559613297,0,0,0,0,True,True,True,True
5306,person5306,1.0,-85.28648718135184,34.98899088060637,-85.3084559712092,35.03393564909852,0,0,0,0,True,True,True,True
5307,person5307,1.0,-85.28798056391425,34.98962227909962,-85.28734699361263,35.04707666435005,0,0,0,0,True,True,True,True
5308,person5308,1.0,-85.29374721868217,34.98668538049075,-85.31833603863987,35.037769694010485,0,0,0,0,True,True,True,True
5309,person5309,1.0,-85.2837651600149,35.015586048535205,-85.27995916029761,35.04523835185309,0,0,0,0,True,True,True,True
5310,person5310,1.0,-85.2804471440959,34.99382282814177,-85.30301321167373,35.03398363299392,0,0,0,0,True,True,True,True
5311,person5311,1.0,-85.28515333401687,35.01558710292758,-85.31145870773219,35.03580809270463,0,0,0,0,True,True,True,True
5312,person5312,1.0,-85.28721950750892,34.99747866953297,-85.30505480129706,35.034596439583495,0,0,0,0,True,True,True,True
5313,person5313,1.0,-85.2809975102095,34.99277700249221,-85.28113976618233,35.04418957149986,0,0,0,0,True,True,True,True
5314,person5314,1.0,-85.2888487737454,34.99545069909521,-85.31440268726573,35.032693150327226,0,0,0,0,True,True,True,True
5315,person5315,1.0,-85.28805451115754,34.99550906874046,-85.29416698627264,35.016200913329925,0,0,0,0,True,True,True,True
5316,person5316,1.0,-85.2872190010933,34.99820431167518,-85.29026399138947,35.04832949244334,0,0,0,0,True,True,True,True
5317,person5317,1.0,-85.29663921875316,34.98947120926168,-85.3123023599953,35.038656700348916,0,0,0,0,True,True,True,True
5318,person5318,1.0,-85.27703544885563,34.999320089112224,-85.31391468935097,35.038537423635674,0,0,0,0,True,True,True,True
5319,person5319,1.0,-85.28561773992789,35.01587503584241,-85.28048166838114,35.044787732077296,0,0,0,0,True,True,True,True
5320,person5320,1.0,-85.28435420147134,35.015125896019654,-85.27938404292544,35.04573262261581,0,0,0,0,True,True,True,True
5321,person5321,1.0,-85.28466214709808,35.01562610217576,-85.31008477988347,35.03504276419914,0,0,0,0,True,True,True,True
5322,person5322,1.0,-85.29828661203736,35.008324596853726,-85.3085990679728,35.03237776697244,0,0,0,0,True,True,True,True
5323,person5323,1.0,-85.28782528964963,34.99885175389865,-85.30801750627504,35.03587476578874,0,0,0,0,True,True,True,True
5324,person5324,1.0,-85.28448969203734,35.014911042292894,-85.29454965268515,35.049849008658036,0,0,0,0,True,True,True,True
5325,person5325,1.0,-85.2835683541293,35.01581824667985,-85.27970233457702,35.04502973446417,0,0,0,0,True,True,True,True
5326,person5326,1.0,-85.2841463128367,35.01535462001,-85.31388227238615,35.03306753121796,0,0,0,0,True,True,True,True
5327,person5327,1.0,-85.27978324087329,34.994063139942355,-85.30274128622962,35.03475328051926,0,0,0,0,True,True,True,True
5328,person5328,1.0,-85.28771438978389,34.99673781923207,-85.31404508725072,35.033036545128326,0,0,0,0,True,True,True,True
5329,person5329,1.0,-85.28268047957911,35.01387420455143,-85.29046693162401,35.04942579739826,0,0,0,0,True,True,True,True
5330,person5330,1.0,-85.28379148151244,35.01581322979611,-85.30626332742362,35.02900163885594,0,0,0,0,True,True,True,True
5331,person5331,1.0,-85.28703544579736,34.99853105657988,-85.31179751996086,35.03597424493425,0,0,0,0,True,True,True,True
5332,person5332,1.0,-85.28444665180375,35.01475511676537,-85.30941646923523,35.03663169682005,0,0,0,0,True,True,True,True
5333,person5333,1.0,-85.28838894408553,34.997251197132904,-85.30411995680247,35.03300831370646,0,0,0,0,True,True,True,True
5334,person5334,1.0,-85.28531336484669,35.01617363230282,-85.28331832031427,35.05548578455711,0,0,0,0,True,True,True,True
5335,person5335,1.0,-85.28597107633902,35.04505758338445,-85.28371238415045,34.996933893418834,0,0,0,0,True,True,True,True
5336,person5336,1.0,-85.28413998408612,35.01420284678122,-85.31155176264424,35.03547932120889,0,0,0,0,True,True,True,True
5337,person5337,1.0,-85.28908243811365,34.99550348264632,-85.31484330126561,35.03205083555555,0,0,0,0,True,True,True,True
5338,person5338,1.0,-85.27742274143698,34.99853511910229,-85.29379924422526,35.01623580396798,0,0,0,0,True,True,True,True
5339,person5339,1.0,-85.28810907554656,34.997467984955094,-85.28159441489827,35.00087138494775,0,0,0,0,True,True,True,True
5340,person5340,1.0,-85.28896121094483,34.99586328852138,-85.31719751151155,35.03725537950503,0,0,0,0,True,True,True,True
5341,person5341,1.0,-85.31170910358423,35.008016817738884,-85.31718235774713,35.03661597255828,0,0,0,0,True,True,True,True
5342,person5342,1.0,-85.31158992865015,35.00620530171074,-85.2901969854248,35.048752740155955,0,0,0,0,True,True,True,True
5343,person5343,1.0,-85.28567948828534,35.00543417314766,-85.31657905984207,35.03336067652327,0,0,0,0,True,True,True,True
5344,person5344,1.0,-85.28467567011916,35.016005615809114,-85.31230255321675,35.04488013958097,0,0,0,0,True,True,True,True
5345,person5345,1.0,-85.28798569736918,34.99766920005299,-85.28331026399374,34.99709038298791,0,0,0,0,True,True,True,True
5346,person5346,1.0,-85.28796879371262,34.99898623417905,-85.30363699740224,35.03428177964282,0,0,0,0,True,True,True,True
5347,person5347,1.0,-85.28739605712713,34.99772178121402,-85.28212286723178,35.0141233149476,0,0,0,0,True,True,True,True
5348,person5348,1.0,-85.28825357253085,34.99869630014616,-85.30274153995653,35.034584648676,0,0,0,0,True,True,True,True
5349,person5349,1.0,-85.2886308289506,34.98903148654964,-85.30896974378476,35.03629241445703,0,0,0,0,True,True,True,True
5350,person5350,1.0,-85.27786815707053,34.997246283901525,-85.31032135455229,35.05123393199924,0,0,0,0,True,True,True,True
5351,person5351,1.0,-85.28774719620718,34.99840922855246,-85.27741178177253,35.04970539353621,0,0,0,0,True,True,True,True
5352,person5352,1.0,-85.28359360434922,35.01580074007354,-85.31248759547324,35.03570244399649,0,0,0,0,True,True,True,True
5353,person5353,1.0,-85.27928869372288,35.00382808226266,-85.30351587891225,35.03253560572155,0,0,0,0,True,True,True,True
5354,person5354,1.0,-85.28721415104452,34.99678826754643,-85.30820959835613,35.033798285503195,0,0,0,0,True,True,True,True
5355,person5355,1.0,-85.28270914700907,35.01403535777449,-85.30597892451125,35.02975721719975,0,0,0,0,True,True,True,True
5356,person5356,1.0,-85.2829937130756,35.01406760606929,-85.29366232568758,35.043884169332166,0,0,0,0,True,True,True,True
5357,person5357,1.0,-85.27928868585903,34.994105379891444,-85.31492880926658,35.03677122936457,0,0,0,0,True,True,True,True
5358,person5358,1.0,-85.2845147574017,35.015368907645566,-85.28742811744262,35.049487470126834,0,0,0,0,True,True,True,True
5359,person5359,1.0,-85.28445623707664,35.015659162001946,-85.30787545092406,35.03018537625299,0,0,0,0,True,True,True,True
5360,person5360,1.0,-85.28253904089792,35.014290666114086,-85.2897610562788,35.048344904027644,0,0,0,0,True,True,True,True
5361,person5361,1.0,-85.28818025433577,34.997074903410486,-85.30441582182283,35.03348413473046,0,0,0,0,True,True,True,True
5362,person5362,1.0,-85.2897704551325,34.985038788053565,-85.31212168228785,35.03583135717823,0,0,0,0,True,True,True,True
5363,person5363,1.0,-85.2834514867741,35.01460950493342,-85.31739895381862,35.03651193610845,0,0,0,0,True,True,True,True
5364,person5364,1.0,-85.28830671564182,34.99776896816396,-85.31811794349535,35.034711271426104,0,0,0,0,True,True,True,True
5365,person5365,1.0,-85.28658390413004,34.98966734399743,-85.30343135891827,35.03270865685964,0,0,0,0,True,True,True,True
5366,person5366,1.0,-85.28502683806664,35.01610380820075,-85.29023326086826,35.048501845720295,0,0,0,0,True,True,True,True
5367,person5367,1.0,-85.28837987050302,34.99759864581798,-85.2895178048124,35.048170627035596,0,0,0,0,True,True,True,True
5368,person5368,1.0,-85.30982673278073,35.00583868986467,-85.29024750963755,35.04905155722265,0,0,0,0,True,True,True,True
5369,person5369,1.0,-85.2878945833663,34.99767784012952,-85.31036816676654,35.03523133061174,0,0,0,0,True,True,True,True
5370,person5370,1.0,-85.28724439890803,34.998617227050204,-85.31172170216067,35.035785972498495,0,0,0,0,True,True,True,True
